@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute base numeric
@attribute sp numeric
@attribute dia numeric
@attribute cl numeric
@attribute unit numeric
@attribute ls numeric
@attribute lobjois numeric
@attribute tud_base numeric
@attribute tud_clausesf numeric
@attribute tud_resf numeric
@attribute tud_varf numeric
@attribute tud_derivativef numeric
@attribute tud_big numeric
@attribute tud_const numeric
@attribute tud_rwhf numeric
@attribute tud_xor numeric

@data
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c6bid_i.cnf.gz,1,21.612,3.908,11.128,6.104,1.124,5.524,3.084,0.252,0.856,0.94,0.068,0,0.12,0.176,0.116,0.204
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c6bid.cnf.gz,1,21.92,4.84,11.288,6.28,1.348,5.796,3.32,0.308,1.136,1.26,0.084,0,0.152,0.228,0.14,0.284
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c6bidw.cnf.gz,1,21.92,4.792,11.32,6.272,1.424,5.748,3.256,0.304,1.148,1.272,0.092,0,0.16,0.228,0.148,0.288
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c6ni_i.cnf.gz,1,20.7,1.748,10.556,5.536,1.012,5.036,2.52,0.136,0.416,0.452,0.036,0,0.064,0.092,0.052,0.096
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c6nid.cnf.gz,1,23.2,7.484,11.94,6.912,1.972,6.388,3.86,0.468,1.896,2.092,0.128,0,0.228,0.344,0.2,0.436
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c7nidw_i.cnf.gz,1,22.504,5.284,11.588,6.576,1.704,6.028,3.564,0.384,1.756,1.844,0.072,0,0.152,0.224,0.136,0.272
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c8bidw.cnf.gz,1,23.98,6.912,12.196,7.192,2.42,6.712,4.192,0.532,3.384,3.444,0.148,0,0.256,0.392,0.232,0.488
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c8nidw_i.cnf.gz,1,23.608,6.672,12.096,7.108,2.16,6.608,4.052,0.5,3.204,3.276,0.152,0.024,0.256,0.392,0.228,0.512
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c8nidw_s.cnf.gz,1,26.156,8.88,13.188,8.072,3.26,7.66,5.092,0.752,4.544,4.64,0.2,0.004,0.356,0.576,0.332,0.692
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c9bidw_i.cnf.gz,1,24.872,8.228,12.64,7.644,2.688,7.172,4.58,0.608,5.444,5.1,0.156,0.004,0.3,0.432,0.248,0.552
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c9idw_i.cnf.gz,1,23.248,6.112,11.96,6.904,2.064,6.44,3.928,0.448,3.628,3.516,0.12,0.012,0.232,0.336,0.192,0.412
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c9nidw_s.cnf.gz,1,29.016,10.276,14.084,9.08,4.4,8.924,6.192,0.96,7.364,7.168,0.296,0.06,0.508,0.744,0.444,0.92
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/c9nidw.cnf.gz,1,30.72,10.792,14.58,9.5,4.708,9.244,6.448,1.036,8.516,8.344,0.308,0.016,0.516,0.816,0.444,0.936
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f10bi.cnf.gz,1,30.024,11.136,14.556,9.536,5.304,9.26,6.464,1.072,6.768,6.884,0.284,0.012,0.492,0.764,0.456,0.972
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f10bid.cnf.gz,1,47.852,15.788,18.644,13.684,9.228,14.068,10.792,2.048,14.408,14.64,0.536,0,0.9,1.48,0.78,2.02
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f10bidw.cnf.gz,1,57.048,18.676,20.288,15.112,11.124,16.076,12.176,2.396,?,?,0.6,0,1.116,1.704,0.976,2.348
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f10i.cnf.gz,1,27.076,9.864,13.528,8.472,3.744,8.172,5.52,0.828,4.848,4.988,0.22,0.008,0.396,0.612,0.36,0.768
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f10id.cnf.gz,1,40.34,14.324,17.164,12.168,7.852,12.384,9.22,1.712,11.4,11.624,0.504,0,0.804,1.296,0.748,1.684
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f10n.cnf.gz,1,25.888,8.844,13.096,8.1,3.648,7.668,5.14,0.732,5.036,5.04,0.2,0,0.376,0.56,0.356,0.684
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f10nidw.cnf.gz,1,60.224,18.292,20.008,15.076,11.004,15.936,12.092,2.38,?,?,0.684,0,1.212,1.92,1.116,2.308
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f6bidw.cnf.gz,1,23.984,7.904,12.248,7.256,4.032,6.74,4.224,0.544,2.228,2.456,0.156,0.004,0.264,0.388,0.228,0.504
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f6nidw.cnf.gz,1,23.82,7.232,12.228,7.256,4.088,6.776,4.216,0.54,2.196,2.388,0.14,0.004,0.256,0.376,0.248,0.5
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f8b.cnf.gz,1,22.176,4.772,11.468,6.44,1.96,5.84,3.44,0.332,1.568,1.688,0.092,0,0.172,0.236,0.156,0.284
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f8bidw.cnf.gz,1,32.86,11.956,15.228,10.236,5.74,10.22,7.36,1.232,6.84,7.156,0.348,0.028,0.596,0.924,0.52,1.176
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f8idw.cnf.gz,1,31.452,11.672,14.84,9.912,5.856,9.752,7.024,1.176,6.492,6.496,0.256,0,0.536,0.724,0.396,1.016
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f8n.cnf.gz,1,22.1,4.632,11.46,6.4,1.852,5.796,3.424,0.36,1.64,1.788,0.092,0,0.184,0.256,0.172,0.352
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f8nidw.cnf.gz,1,32.644,11.664,15.18,10.112,5.384,10.052,7.136,1.184,6.816,7.084,0.328,0.016,0.58,0.872,0.516,1.176
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f9.cnf.gz,1,22.696,5.8,11.768,6.692,1.824,6.08,3.696,0.4,2.228,2.34,0.112,0,0.192,0.284,0.188,0.38
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f9bidw.cnf.gz,1,43.568,15.416,17.832,12.636,8.148,12.888,9.62,1.752,12.064,12.16,0.54,0.016,0.908,1.452,0.888,1.784
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f9idw.cnf.gz,1,38.564,13.824,16.496,11.592,6.94,11.5,8.388,1.512,9.764,9.764,0.392,0,0.716,1.076,0.648,1.38
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/f9nidw.cnf.gz,1,43.456,15.408,17.82,12.608,8.148,12.908,9.708,1.832,12.056,12.18,0.472,0,0.84,1.336,0.784,1.768
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/g10bi.cnf.gz,1,22.632,5.556,11.644,6.66,1.7,6.016,3.588,0.396,1.848,1.96,0.108,0,0.176,0.26,0.164,0.36
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/g10bid.cnf.gz,1,25.048,8.364,12.676,7.64,3.608,7.22,4.676,0.648,3.016,3.188,0.16,0,0.292,0.444,0.256,0.632
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/g10nidw.cnf.gz,1,25.392,8.788,12.816,7.764,3.152,7.416,4.804,0.684,3.192,3.4,0.164,0,0.312,0.468,0.272,0.668
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/manolios/cnf/g9nidw.cnf.gz,1,23.46,6.72,12.024,6.996,2.236,6.576,4.016,0.496,1.988,2.2,0.12,0.004,0.232,0.352,0.196,0.436
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/mironov-zhang/md5_47_1.cnf.gz,1,9.012,2.2,10.752,5.724,0.752,5.092,2.736,0.228,0.604,0.648,0.072,0.004,0.1,0.128,0.1,0.176
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/mironov-zhang/md5_47_2.cnf.gz,1,9.036,2.208,10.724,5.716,0.744,5.148,2.7,0.228,0.604,0.648,0.072,0,0.096,0.128,0.1,0.176
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/mironov-zhang/md5_48_4.cnf.gz,1,9.304,2.244,10.764,5.744,0.768,5.196,2.744,0.232,0.612,0.664,0.064,0,0.096,0.128,0.104,0.172
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/mironov-zhang/sha0_36_1.cnf.gz,1,6.28,1.788,10.596,5.548,0.592,4.916,2.532,0.176,0.408,0.456,0.052,0.004,0.072,0.092,0.076,0.128
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/satelite/tip_bmc:sat_nusmv.tcas-t^5.B.cnf.gz,1,5.272,1.864,10.82,1.344,1.196,5.228,2.808,0.164,0.32,0.356,0.048,0,0.088,0.12,0.068,0.14
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/velev/pipe_unsat_1.0/10pipe_k.cnf.gz,1,94.692,41.56,28.664,23.388,477.72,26.772,20.5,2.072,?,?,22.304,0.016,0.296,30.972,1.256,1.48
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/velev/pipe_unsat_1.0/12pipe_k.cnf.gz,1,140.296,133.056,80.288,75.82,1101.43,83.12,72.164,4.744,?,?,?,0,0.584,164.192,2.872,3.748
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/velev/pipe_unsat_1.0/13pipe_k.cnf.gz,1,251.016,234.08,145.876,141.8,1715.99,153.272,132.36,6.908,?,?,?,0.132,1.128,346.112,4.256,5.672
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/velev/pipe_unsat_1.0/6pipe_k.cnf.gz,1,22.608,7.6,11.512,6.516,44.128,6.028,3.548,0.248,?,?,1.208,0.012,0.056,0.608,0.152,0.176
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/velev/pipe_unsat_1.0/9pipe_k.cnf.gz,1,54.94,24.936,20.92,16.016,289.876,17.24,13.108,1.344,?,?,12.412,0.016,0.2,13.5,0.82,0.996
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/velev/pipe_unsat_1.1/7pipe_q0_k.cnf.gz,1,22.564,8.692,11.628,6.62,54.284,6.26,3.608,0.348,?,?,1.696,0.016,0.092,0.408,0.192,0.244
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/velev/pipe_unsat_1.1/8pipe_q0_k.cnf.gz,1,24.388,12.176,12.688,7.668,99.044,7.776,4.628,0.548,?,?,3.22,0.02,0.12,0.788,0.312,0.368
industrial/SAT-Challenge-2012/SATChallenge2012_Application/satRaceUnselected/velev/pipe_unsat_1.1/9pipe_q0_k.cnf.gz,1,30.708,15.58,15.344,10.236,166.736,10.936,7.132,0.924,?,?,6.672,0.02,0.192,1.936,0.52,0.652
industrial/SAT-Challenge-2012/SATCompetition2007/industrial/velev/SAT4.0/9vliw_m_9stages_iq3_C1_bug2.cnf.gz,1,754.54,247.18,110.54,105.916,677.04,120.704,102.348,9.412,?,?,?,0.112,1.536,133.128,3.852,6.688
industrial/SAT-Challenge-2012/SATCompetition2009/application/SAT09/APPLICATIONS/diagnosis/ACG-15-10p1.cnf.gz,1,69.8,11.636,14.676,9.656,4.848,9.612,6.784,1.028,1.676,1.864,0.38,0.008,0.472,0.516,0.472,0.732
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT_RACE06/ibm-2002-21r-k95.cnf.gz,1,30.02,10.636,14.14,9.18,4.136,8.816,6.088,0.684,3.624,3.928,0.32,0.004,0.292,0.428,0.336,0.588
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT_RACE06/velev-pipe-sat-1.0-b9.cnf.gz,1,187.32,136.14,84.22,79.372,1149.3,87.032,74.456,5.056,?,?,?,0.072,0.728,174.444,2.788,3.56
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf.gz,1,0.404,0.056,0.016,4.98,0.008,4.632,2.012,0.008,0.004,0,0,0,0,0,0,0
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT02/industrial/aloul/Homer/homer16.shuffled.cnf.gz,1,0.188,0.024,0.008,4.996,0.004,4.728,2.012,0.008,0.004,0,0,0,0,0,0,0
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT02/industrial/aloul/Homer/homer17.shuffled.cnf.gz,1,0.276,0.032,0.016,4.996,0.008,4.616,2.004,0.008,0.004,0.004,0,0,0,0,0,0
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT02/industrial/goldberg/rand_net/rand_net60-40-10.shuffled.cnf.gz,1,0.22,0.248,1.812,5.072,0.08,4.78,2.052,0.02,0.016,0.02,0.008,0,0.012,0.012,0.008,0.012
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf.gz,1,0.372,0.488,6.212,5.08,0.132,4.68,2.088,0.032,0.028,0.036,0.008,0,0.016,0.02,0.012,0.028
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf.gz,1,20.564,1.228,10.204,5.184,0.464,4.584,2.188,0.076,4.224,4.5,0.036,0,0.012,0.024,0.016,0.032
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT05/industrial/narain05/vpn/clauses-8.renamed-as.sat05-1964.cnf.gz,1,649.5,168.22,163.1,159.796,154.248,160.608,155.424,4.896,?,?,2.288,0,1.82,76.616,1.696,4.468
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k45.cnf.gz,1,21.104,5.92,10.608,5.592,1.068,5.164,2.592,0.14,1.984,1.668,0.06,0.004,0.056,0.072,0.052,0.1
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug6.cnf.gz,1,741.492,247.216,112.568,106.852,694.368,124.888,103.128,9.404,?,?,?,0.036,1.36,131.316,4.104,6.388
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT09/APPLICATIONS/diagnosis/ACG-10-10p0.cnf.gz,1,26.772,8.552,12.62,7.588,2.772,7.164,4.592,0.592,1.016,1.12,0.24,0,0.248,0.312,0.24,0.396
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf.gz,1,50.968,9.984,13.58,8.412,3.676,8.284,5.404,0.776,1.456,1.568,0.296,0,0.324,0.436,0.308,0.532
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT09/APPLICATIONS/diagnosis/UR-10-10p1.cnf.gz,1,24.556,7.008,12.512,7.66,2.88,7.256,4.688,0.536,0.996,1.092,0.168,0,0.22,0.22,0.196,0.376
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_19_UNKNOWN.cnf.gz,1,80.896,10.692,13.708,8.64,76.088,8.572,5.812,0.324,?,10.196,0.184,0.012,0.032,0.048,0.084,0.148
industrial/SAT-Challenge-2012/SATCompetition2011/application/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf.gz,1,25.852,6.58,10.784,1.324,23.056,5.036,2.788,0.116,?,2.348,0.068,0.012,0.016,0.02,0.032,0.044
industrial/SAT-Challenge-2012/satrace2008/een-tip-sat-nusmv-t5.B.cnf.gz,1,5.212,1.868,10.828,1.356,1.104,5.26,2.78,0.156,0.308,0.368,0.064,0.012,0.1,0.128,0.072,0.148
industrial/SAT-Challenge-2012/satrace2008/ibm-2002-18r-k90.cnf.gz,1,28.82,9.972,13.716,8.82,3.76,8.372,5.696,0.628,3.408,3.716,0.288,0.004,0.272,0.38,0.304,0.536
industrial/SAT-Challenge-2012/satrace2008/marijn-philips.cnf.gz,1,0.08,0.052,0.096,4.996,0.024,4.948,2.02,0.012,0.004,0.008,0,0.004,0.004,0.004,0,0.008
industrial/SAT-Challenge-2012/satrace2008/post-cbmc-aes-ee-r2.cnf.gz,1,39.84,25.632,29.864,24.592,20.08,24.432,21.712,0.896,?,?,0.616,0,0.336,0.548,0.376,0.676
industrial/SAT-Challenge-2012/satrace2008/post-cbmc-aes-ee-r3.cnf.gz,1,57.4,43.716,47.296,42.056,37.536,42.592,39.052,1.612,?,?,1.236,0.032,0.684,1.06,0.752,1.36
industrial/SAT-Challenge-2012/satrace2008/velev-npe-1.0-9dlx-b71.cnf.gz,1,1788.07,984.924,448.112,441.056,898.876,459.3,439.608,10.304,?,?,?,0,2.016,302.084,5.04,9.764
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2002/20_rule/SAT_dat.k60.debugged.cnf.gz,1,25.06,8.284,12.52,7.54,2.512,7.124,4.588,0.432,2.416,2.608,0.212,0.012,0.192,0.264,0.216,0.348
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2002/20_rule/SAT_dat.k65.debugged.cnf.gz,1,25.588,8.604,12.94,7.944,2.964,7.54,4.868,0.472,2.62,2.852,0.228,0.012,0.204,0.284,0.228,0.396
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2002/20_rule/SAT_dat.k90.debugged.cnf.gz,1,29.904,9.964,13.884,8.936,4.008,8.656,5.828,0.656,3.72,4.064,0.32,0.008,0.284,0.396,0.312,0.532
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2002/23_rule/SAT_dat.k85.debugged.cnf.gz,1,32.672,11.468,14.856,9.644,4.644,9.496,6.74,0.768,3.876,4.184,0.38,0.016,0.332,0.48,0.376,0.66
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2002/24_1_rule_2/SAT_dat.k55.debugged.cnf.gz,1,148.936,24.844,24.66,19.604,15.004,21.368,16.948,3.052,?,?,1.304,0.132,1.364,1.888,1.28,2.616
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_1_rule_1/SAT_dat.k35.debugged.cnf.gz,1,21.324,3.156,10.828,5.908,0.84,5.172,2.828,0.184,0.54,0.644,0.072,0,0.076,0.096,0.076,0.136
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_1_rule_1/SAT_dat.k40.debugged.cnf.gz,1,21.736,3.768,10.988,5.968,1.008,5.44,2.972,0.208,0.624,0.752,0.092,0.004,0.092,0.12,0.092,0.152
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_1_rule_1/SAT_dat.k55.debugged.cnf.gz,1,22.764,5.368,11.396,6.36,1.412,5.852,3.384,0.288,0.896,1.068,0.12,0,0.116,0.164,0.128,0.212
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_1_rule_2/SAT_dat.k60.debugged.cnf.gz,1,23.192,5.932,11.528,6.496,1.524,5.964,3.524,0.312,1,1.208,0.144,0.008,0.14,0.188,0.152,0.248
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_1_rule_2/SAT_dat.k95.debugged.cnf.gz,1,27.772,8.532,12.46,7.448,2.476,7.032,4.452,0.528,1.784,2.112,0.244,0.008,0.232,0.292,0.236,0.46
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_1_rule_3/SAT_dat.k100.debugged.cnf.gz,1,28.336,8.696,12.624,7.664,2.652,7.224,4.616,0.548,1.868,2.204,0.248,0.012,0.24,0.312,0.26,0.492
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_2_rule_1/SAT_dat.k55.debugged.cnf.gz,1,22.732,5.552,11.36,6.368,1.448,5.856,3.344,0.296,0.956,1.128,0.14,0.008,0.136,0.176,0.144,0.272
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_2_rule_2/SAT_dat.k100.debugged.cnf.gz,1,27.852,8.552,12.64,7.568,2.616,7.172,4.572,0.548,1.872,2.212,0.248,0.004,0.24,0.312,0.264,0.48
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_2_rule_2/SAT_dat.k30.debugged.cnf.gz,1,20.96,2.512,10.656,5.74,0.7,5.096,2.644,0.152,0.436,0.528,0.06,0.004,0.068,0.084,0.064,0.112
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_2_rule_2/SAT_dat.k80.debugged.cnf.gz,1,25.62,7.812,12.06,7.032,2.068,6.52,4.008,0.432,1.408,1.712,0.2,0.008,0.188,0.248,0.188,0.332
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_2_rule_2/SAT_dat.k90.debugged.cnf.gz,1,26.512,8.04,12.388,7.276,2.336,6.864,4.3,0.484,1.592,1.896,0.212,0,0.196,0.264,0.216,0.372
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2004/1_31_1/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.gz,1,24.688,6.4,11.644,6.552,2.812,6.084,3.544,0.344,1.152,1.372,0.136,0.004,0.172,0.216,0.172,0.288
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2004/1_31_2/IBM_FV_2004_rule_batch_1_31_2_SAT_dat.k65.debugged.cnf.gz,1,22.604,4.128,11.132,6.108,2.08,5.592,3.092,0.24,0.792,0.948,0.096,0.008,0.124,0.152,0.12,0.2
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2004/1_31_2/IBM_FV_2004_rule_batch_1_31_2_SAT_dat.k95.debugged.cnf.gz,1,25.088,6.392,11.708,6.628,2.952,6.156,3.616,0.36,1.2,1.428,0.14,0,0.18,0.212,0.176,0.272
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2004/2_31_1/IBM_FV_2004_rule_batch_2_31_1_SAT_dat.k35.debugged.cnf.gz,1,20.932,2.076,10.572,5.58,0.908,4.88,2.544,0.132,0.392,0.46,0.048,0.004,0.064,0.076,0.056,0.1
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2004/2_31_1/IBM_FV_2004_rule_batch_2_31_1_SAT_dat.k80.debugged.cnf.gz,1,23.788,5.664,11.448,6.36,2.66,5.856,3.392,0.304,1.02,1.208,0.128,0.004,0.144,0.188,0.148,0.24
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2004/2_31_2/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k25.debugged.cnf.gz,1,13.384,1.308,10.408,5.416,0.548,4.708,2.372,0.092,0.268,0.32,0.04,0.008,0.052,0.06,0.044,0.08
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2004/2_31_2/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k45.debugged.cnf.gz,1,21.448,2.776,10.788,5.74,1.34,5.108,2.756,0.176,0.552,0.648,0.068,0,0.076,0.096,0.076,0.128
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/ibm/2004/3_31_1/IBM_FV_2004_rule_batch_3_31_1_SAT_dat.k35.debugged.cnf.gz,1,20.94,2.06,10.56,5.532,0.904,4.924,2.564,0.136,0.396,0.476,0.048,0,0.068,0.072,0.056,0.096
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/softveri/cbmc/aes_decry_2_rounds.debugged.cnf.gz,1,40.924,26.404,30.168,25.144,20.34,24.904,22.304,0.936,?,?,0.604,0,0.336,0.572,0.368,0.676
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/softveri/cbmc/aes_equiv_encry_2_rounds.debugged.cnf.gz,1,40.748,26.212,30.048,24.948,20.38,24.696,22.12,0.904,?,?,0.616,0,0.336,0.528,0.356,0.656
industrial/SAT-Challenge-2012/SC2012_Application_Debugged/satrace-unselected/softveri/cbmc/aes_equiv_encry_3_rounds.debugged.cnf.gz,1,57.896,45.016,47.9,42.648,38.968,43.384,40.852,1.612,?,?,1.2,0,0.632,1.028,0.716,1.312
industrial/SAT-Comp-2003-CNF/goldberg/hard_eq_check/alu4mul.miter.shuffled-as.sat03-344.cnf.gz,1,20.564,0.564,8.824,5.096,0.216,4.516,2.088,0.04,1.628,1.704,0.012,0,0.008,0.012,0.008,0.016
industrial/SAT-Comp-2003-CNF/goldberg/hard_eq_check/c3540mul.miter.shuffled-as.sat03-345.cnf.gz,1,20.188,0.592,10.112,5.1,0.268,4.544,2.1,0.044,0.404,0.42,0.02,0,0.012,0.012,0.012,0.02
industrial/SAT-Comp-2003-CNF/goldberg/hard_eq_check/c6288mul.miter.shuffled-as.sat03-346.cnf.gz,1,20.396,1.4,10.2,5.172,0.184,4.596,2.168,0.072,0.452,0.476,0.036,0,0.02,0.028,0.024,0.044
industrial/SAT-Comp-2003-CNF/goldberg/hard_eq_check/c7552mul.miter.shuffled-as.sat03-347.cnf.gz,1,20.532,1.792,10.28,5.244,0.4,4.76,2.232,0.088,2.184,2.188,0.06,0.004,0.032,0.044,0.032,0.056
industrial/SAT-Comp-2003-CNF/goldberg/hard_eq_check/C880mul.miter.shuffled-as.sat03-348.cnf.gz,1,1.588,0.192,0.768,5.008,0.04,4.552,2.024,0.016,0.052,0.056,0.004,0,0.004,0.008,0.004,0.004
industrial/SAT-Comp-2003-CNF/goldberg/hard_eq_check/dalumul.miter.shuffled-as.sat03-349.cnf.gz,1,20.708,0.996,10.192,5.18,0.556,4.64,2.172,0.076,4.936,4.964,0.044,0,0.02,0.032,0.02,0.04
industrial/SAT-Comp-2003-CNF/goldberg/hard_eq_check/desmul.miter.shuffled-as.sat03-350.cnf.gz,1,23.416,6.088,10.828,5.792,2.864,5.244,2.808,0.256,?,18.992,0.184,0,0.088,0.136,0.048,0.164
industrial/SAT-Comp-2003-CNF/goldberg/hard_eq_check/frg1mul.miter.shuffled-as.sat03-351.cnf.gz,1,20.108,0.3,3.708,5.044,0.128,4.592,2.044,0.032,0.924,0.884,0.008,0,0,0.004,0.004,0.008
