@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute num_nodes numeric
@attribute cost_matrix_avg numeric
@attribute cost_matrix_std numeric
@attribute cost_matrix_skew numeric
@attribute stdTime numeric
@attribute mst_length numeric
@attribute mst_length_avg numeric
@attribute mst_length_std numeric
@attribute mst_length_skew numeric
@attribute mst_degree_avg numeric
@attribute mst_degree_std numeric
@attribute mst_degree_skew numeric
@attribute mstTime numeric
@attribute cluster_distance_avg numeric
@attribute cluster_distance_std numeric
@attribute cluster_distance_skew numeric
@attribute clusterTime numeric
@attribute tour_const_heu_avg numeric
@attribute tour_const_std numeric
@attribute tour_const_skew numeric
@attribute ls_impov_per_step_avg numeric
@attribute ls_impov_per_step_std numeric
@attribute ls_impov_per_step_skew numeric
@attribute ls_steps_2lm_avg numeric
@attribute ls_steps_2lm_std numeric
@attribute ls_steps_2lm_skew numeric
@attribute ls_maxdist_avg numeric
@attribute ls_maxdist_std numeric
@attribute ls_maxdist_skew numeric
@attribute ls_bestsol_avg numeric
@attribute ls_bestsol_std numeric
@attribute ls_bestsol_skew numeric
@attribute ls_backbone_avg numeric
@attribute ls_backbone_std numeric
@attribute ls_backbone_skew numeric
@attribute lpTime numeric
@attribute bc_improv_per_cut_avg numeric
@attribute bc_improv_per_cut_std numeric
@attribute bc_improv_per_cut_skew numeric
@attribute bc_upper_lower_ratio numeric
@attribute bc_no1s_min numeric
@attribute bc_no1s_q25 numeric
@attribute bc_no1s_q50 numeric
@attribute bc_no1s_q75 numeric
@attribute bc_no1s_max numeric
@attribute bc_p1s numeric
@attribute bc_pn1s numeric
@attribute bcTime numeric
@attribute acc numeric
@attribute acfTime numeric
@attribute angle_min numeric
@attribute angle_median numeric
@attribute angle_mean numeric
@attribute angle_max numeric
@attribute angle_sd numeric
@attribute angle_span numeric
@attribute angle_coef_of_var numeric
@attribute centroid_centroid_x numeric
@attribute centroid_centroid_y numeric
@attribute centroid_dist_min numeric
@attribute centroid_dist_median numeric
@attribute centroid_dist_mean numeric
@attribute centroid_dist_max numeric
@attribute centroid_dist_sd numeric
@attribute centroid_dist_span numeric
@attribute centroid_dist_coef_of_var numeric
@attribute cluster_01pct_number_of_clusters numeric
@attribute cluster_01pct_mean_distance_to_centroid numeric
@attribute cluster_05pct_number_of_clusters numeric
@attribute cluster_05pct_mean_distance_to_centroid numeric
@attribute cluster_10pct_number_of_clusters numeric
@attribute cluster_10pct_mean_distance_to_centroid numeric
@attribute bounding_box_10_ratio_of_cities_outside_box numeric
@attribute bounding_box_20_ratio_of_cities_outside_box numeric
@attribute bounding_box_30_ratio_of_cities_outside_box numeric
@attribute chull_area numeric
@attribute chull_points_on_hull numeric
@attribute distance_distances_shorter_mean_distance numeric
@attribute distance_distinct_distances numeric
@attribute distance_mode_frequency numeric
@attribute distance_mode_quantity numeric
@attribute distance_mode_mean numeric
@attribute distance_mean_tour_length numeric
@attribute distance_sum_of_lowest_edge_values numeric
@attribute distance_min numeric
@attribute distance_median numeric
@attribute distance_mean numeric
@attribute distance_max numeric
@attribute distance_sd numeric
@attribute distance_span numeric
@attribute distance_coef_of_var numeric
@attribute modes_number numeric
@attribute mst_depth_min numeric
@attribute mst_depth_median numeric
@attribute mst_depth_mean numeric
@attribute mst_depth_max numeric
@attribute mst_depth_sd numeric
@attribute mst_depth_span numeric
@attribute mst_depth_coef_of_var numeric
@attribute mst_dists_min numeric
@attribute mst_dists_median numeric
@attribute mst_dists_mean numeric
@attribute mst_dists_max numeric
@attribute mst_dists_sd numeric
@attribute mst_dists_span numeric
@attribute mst_dists_coef_of_var numeric
@attribute mst_dists_sum numeric
@attribute nnds_min numeric
@attribute nnds_median numeric
@attribute nnds_mean numeric
@attribute nnds_max numeric
@attribute nnds_sd numeric
@attribute nnds_span numeric
@attribute nnds_coef_of_var numeric
@attribute popbestmin numeric
@attribute popbestmed numeric
@attribute popbestavg numeric
@attribute popbestmax numeric
@attribute popavgmin numeric
@attribute popavgmed numeric
@attribute popavgavg numeric
@attribute popavgmax numeric

@data
rue_1000-200,1,1000,523169.884284,0.475052,5.646783,0.07,0.040973,0.041015,0.449619,4.682007,1.998,0.340927,8.592362,0.03,0.072934,0.120111,2.30796,6.29,0.052952,0,-0,0.005284,0.000588,1.145644,0.0969,0.003208,-1.145644,0.1623,0.000458,1.145644,45.52827,0.086212,-1.145644,0.83612,0.261139,-0.784233,1.33,0.001712,2.791292,0.358401,0.014642,0.25,0.5,0.5,0.5,0.75,0.911,0.179,0.18,474.485209,0.93,0.00117,1.602316,1.596324,3.139514,0.891859,3.138344,0.558695,0.515283,0.497309,0.008056,0.400482,0.384433,0.70509,0.140901,0.697034,0.366517,1,0.384114,1,0.384433,1,0.384433,0.362,0.638,0.849,0.988863,0.016,0.510934,1,1000,0.000001,0,1046.503023,17.874316,0,0.514663,0.522728,1.370351,0.248997,1.370351,0.476342,2,1,5,14.877,95,21.520479,94,1.44656,0.000974,0.021402,0.021461,0.056992,0.009654,0.056018,0.449844,0.000041,0,0.303096,0.342756,0.968149,0.24099,0.968149,0.703095,0.992327,0.995326,0.995311,0.999226,0.989956,0.993453,0.993746,0.998505
rue_1000-201,1,1000,525889.729148,0.474514,5.823583,0.07,0.040048,0.040088,0.453539,4.94922,1.998,0.333499,6.079403,0.04,0.074,0.079821,-0.571193,3.58,0.051425,0,0,0.007862,0.003938,-360611188530963,0.075,0.011,-3836346306579.33,0.139,0.025,22517998136852.2,44.721978,0.020706,152510.511474,0.92081,0.182548,-0.534359,1.3,0.002197,2.39598,0.420313,0.014076,0.125,0.5,0.5,0.5,0.875,0.877,0.251,0.17,556.88195,0.94,0.005633,1.51841,1.549128,3.135455,0.89334,3.129822,0.576672,0.492802,0.506089,0.027546,0.398771,0.38658,0.69861,0.141184,0.671064,0.365211,1,0.38658,1,0.38658,1,0.38658,0.372,0.66,0.846,0.987644,0.015,0.510776,1,1000,0.000001,0,1052.124555,17.048573,0,0.517691,0.525536,1.387858,0.250053,1.387858,0.475805,2,1,6,23.291,138,35.818645,137,1.537875,0.001009,0.02057,0.021089,0.051773,0.009569,0.050763,0.453766,0.00004,0,0.288598,0.332145,0.980316,0.238682,0.980316,0.718608,0.993392,0.996362,0.996356,0.999571,0.990154,0.99363,0.993847,0.998504
rue_1000-202,1,1000,522232.198825,0.473541,6.367589,0.07,0.039829,0.039869,0.477738,5.097064,1.998,0.334998,8.17311,0.03,0.076676,0.084006,-0.476869,3.24,0.052076,0,0,0.007777,0.000462,-1.145644,0.0864,0.000917,-1.145644,0.189,0.01833,-1.145644,44.342841,0.000498,5.317945,0.888889,0.228252,-0.531514,1.15,0.001998,2.339732,0.434109,0.011929,0.05,0.366667,0.5,0.5,0.95,0.843,0.322,0.19,446.502221,0.94,0.000999,1.571336,1.561741,3.141259,0.927295,3.14026,0.593757,0.488783,0.501328,0.005137,0.399997,0.385086,0.697011,0.137,0.691874,0.355763,1,0.385086,1,0.385086,1,0.385086,0.364,0.651,0.874,0.980722,0.016,0.509444,1,1000,0.000001,0,1045.300638,16.691714,0,0.515193,0.522128,1.356922,0.247924,1.356922,0.474833,1,1,5,15.8,102,23.27612,101,1.473172,0.001396,0.020547,0.020838,0.047638,0.00996,0.046243,0.477977,0.00004,0,0.283911,0.327081,0.962858,0.23292,0.962858,0.712117,0.991726,0.995573,0.995383,0.998679,0.990477,0.993846,0.99412,0.998535
rue_1000-203,1,1000,527718.255825,0.475297,5.233449,0.07,0.039809,0.039849,0.462515,3.155273,1.998,0.337975,12.448366,0.03,0.07278,0.120436,1.642553,5.49,0.052641,0,0,0.005501,0.000084,-2.44949,0.0984,0.00049,2.44949,0.167,0.002449,2.44949,44.365571,0.005389,2.449587,0.87108,0.22454,-0.783165,1.14,0.001824,2.691623,0.365956,0.01427,0.125,0.5,0.5,0.5,0.875,0.899,0.204,0.2,449.253446,0.94,0.008961,1.497278,1.529315,3.132296,0.915541,3.123335,0.598661,0.512229,0.492014,0.004003,0.403189,0.387252,0.711679,0.1437,0.707676,0.371076,1,0.387252,1,0.387252,1,0.387252,0.385,0.657,0.838,0.990334,0.014,0.513188,1,1000,0.000001,0,1055.637083,17.052306,0,0.517655,0.527291,1.401008,0.251299,1.401008,0.476586,1,1,6,16.39,102,23.563555,101,1.437679,0.001306,0.020317,0.021033,0.055315,0.009733,0.054009,0.462746,0.00004,0,0.300086,0.337695,0.992178,0.24248,0.992178,0.718044,0.991608,0.994703,0.994755,0.998961,0.989552,0.993195,0.993469,0.998373
rue_1000-204,1,1000,528457.260272,0.475374,5.762288,0.09,0.038749,0.038788,0.472216,2.162232,1.998,0.345308,5.98661,0.05,0.077251,0.097474,-1.1422,2.76,0.050583,0,-0,0.008519,0.001685,0,0.097,0.003,-38911100780.4945,0.194,0.005,90071992547.335,43.536166,0.068938,0,0.853242,0.227686,-1.102679,1.33,0.002141,2.426127,0.429497,0.013904,0.125,0.5,0.5,0.5,0.875,0.861,0.283,0.17,531.502901,0.93,0.00043,1.54121,1.538086,3.140608,0.931685,3.140179,0.605743,0.505863,0.496897,0.022261,0.403674,0.38819,0.698717,0.143686,0.676456,0.370142,1,0.387836,1,0.38819,1,0.38819,0.376,0.653,0.846,0.98442,0.019,0.511292,1,1000,0.000001,0,1057.840131,16.817476,0,0.520346,0.528391,1.381366,0.251865,1.381366,0.476663,2,1,5,20.341,121,30.020092,120,1.475842,0.000828,0.019756,0.020516,0.064191,0.009693,0.063363,0.472453,0.000039,0,0.2802,0.331155,0.971036,0.239559,0.971036,0.723405,0.991006,0.994958,0.994993,0.998906,0.989349,0.993102,0.993398,0.998377
rue_1000-205,1,1000,526560.875061,0.473529,6.609102,0.07,0.039316,0.039355,0.459064,5.71441,1.998,0.342394,8.698036,0.03,0.075402,0.085741,-0.727408,3.56,0.051633,0,0,0.006093,0.000449,1.145644,0.096,0.004583,-1.145644,0.1613,0.005041,1.145644,43.82613,0.037424,-1.145646,0.876424,0.237493,-0.584291,1.1,0.002137,2.379599,0.42546,0.012316,0.0625,0.5,0.5,0.5,0.9375,0.888,0.227,0.2,464.739395,0.93,0.005242,1.559353,1.566189,3.140119,0.93453,3.134877,0.59669,0.503771,0.509069,0.033357,0.406565,0.387607,0.68507,0.139369,0.651713,0.359564,1,0.387607,1,0.387607,1,0.387607,0.367,0.66,0.851,0.977509,0.015,0.508932,1,1000,0.000001,0,1053.414599,17.202012,0,0.519496,0.526181,1.352719,0.249842,1.352719,0.474822,3,1,5,21.01,131,33.411139,130,1.590249,0.000266,0.020798,0.020729,0.051629,0.009521,0.051364,0.459293,0.000039,0,0.289152,0.340416,0.958754,0.241462,0.958754,0.709313,0.99215,0.995331,0.995484,0.99904,0.989674,0.993274,0.99361,0.998352
rue_1000-206,1,1000,512936.084876,0.478126,4.809011,0.07,0.040571,0.040611,0.4593,3.769065,1.998,0.337233,6.278201,0.03,0.075172,0.102902,-1.843831,4.77,0.052327,0,0,0.00748,0.00193,2.44949,0.071,0.004899,2.44949,0.1524,0.027434,2.44949,45.170297,0.005542,2.448399,0.896057,0.207957,-0.620418,1.22,0.001716,2.264879,0.438082,0.009468,0.25,0.5,0.5,0.5,0.75,0.91,0.182,0.17,444.722124,0.99,0.000868,1.541505,1.547097,3.139437,0.883312,3.138569,0.570948,0.481179,0.506744,0.014215,0.393157,0.375516,0.710032,0.143782,0.695816,0.382891,1,0.375314,1,0.375516,1,0.375516,0.337,0.625,0.835,0.98701,0.018,0.51568,1,1000,0.000001,0,1026.510659,17.161117,0,0.501583,0.512742,1.379274,0.245814,1.379274,0.47941,2,1,5,14.36,84,19.354302,83,1.347793,0.000687,0.020579,0.020844,0.056466,0.009578,0.055779,0.45953,0.000041,0,0.296297,0.335646,0.981733,0.233265,0.981733,0.694974,0.991622,0.99505,0.995049,0.998762,0.989619,0.993245,0.99356,0.998425
rue_1000-207,1,1000,525583.775205,0.473917,6.00214,0.07,0.039205,0.039244,0.467931,4.922852,1.998,0.342394,7.478912,0.03,0.075455,0.081904,-0.519078,3.13,0.05163,0,-0,0.006457,0.000197,0.666667,0.0944,0.0012,-0.666667,0.1686,0.0048,-0.666667,43.791932,0.004086,0.666101,0.868056,0.268911,-0.515935,1.23,0.001896,2.995641,0.561625,0.014225,0.25,0.5,0.5,0.5,0.833333,0.875,0.249,0.25,530.32783,0.94,0.002562,1.518134,1.548819,3.139099,0.905062,3.136536,0.584356,0.499371,0.505184,0.004802,0.404744,0.386852,0.700233,0.141129,0.695431,0.364813,1,0.386852,1,0.386852,1,0.386852,0.375,0.649,0.848,0.986656,0.018,0.511578,1,1000,0.000001,0,1052.9734,16.776094,0,0.517465,0.52596,1.375915,0.249941,1.375915,0.475208,2,1,5,15.992,96,22.443298,95,1.403408,0.000531,0.020412,0.020661,0.049061,0.009673,0.04853,0.468166,0.000039,0,0.290271,0.334006,0.970613,0.236447,0.970613,0.707912,0.992296,0.994853,0.99509,0.999059,0.989467,0.993173,0.993478,0.998442
rue_1000-208,1,1000,523295.882849,0.474648,5.510188,0.07,0.040156,0.040196,0.46184,3.980832,1.998,0.337233,8.329679,0.03,0.073755,0.092693,-1.835641,4.81,0.051437,0,-0,0.00459,0.000691,2.44949,0.1,0,-0,0.1332,0.023515,2.44949,44.711439,0.062137,-2.449489,0.829876,0.243972,-1.177532,1.38,0.002532,2.318202,0.460174,0.015526,0.166667,0.5,0.5,0.5,0.833333,0.887,0.228,0.18,459.856148,0.93,0.000636,1.494849,1.529119,3.140651,0.895258,3.140015,0.585473,0.485487,0.502573,0.024861,0.406111,0.384317,0.692579,0.143194,0.667719,0.372594,1,0.384317,1,0.384317,1,0.384317,0.365,0.648,0.835,0.983313,0.02,0.51212,1,1000,0.000001,0,1048.41811,17.174931,0,0.514738,0.523685,1.350991,0.249242,1.350991,0.475938,3,1,5,16.105,96,22.412637,95,1.391657,0.000774,0.020458,0.021071,0.054572,0.009736,0.053798,0.462072,0.00004,0,0.286931,0.328324,0.973587,0.237715,0.973587,0.724027,0.992244,0.994527,0.994803,0.998794,0.989714,0.993215,0.993535,0.998411
rue_1000-209,1,1000,521319.139454,0.474165,5.549272,0.07,0.04023,0.04027,0.448615,4.793449,1.998,0.343854,8.804047,0.04,0.072887,0.086559,-1.034499,4.8,0.053661,0,0,0.007345,0.00391,1.145644,0.0908,0.00275,1.145644,0.1835,0.006874,1.145644,45.244566,0.042421,-1.145642,0.869565,0.242155,-0.61481,1.4,0.003448,1.906978,0.621121,0.014929,0.25,0.5,0.5,0.5,0.75,0.893,0.215,0.18,473.639383,0.94,0.00368,1.556053,1.553108,3.13488,0.907449,3.1312,0.58428,0.514192,0.503487,0.018713,0.393397,0.3837,0.688945,0.139806,0.670232,0.364364,1,0.3837,1,0.3837,1,0.3837,0.359,0.645,0.853,0.985172,0.017,0.511572,1,1000,0.000001,0,1044.140798,17.210717,0,0.513233,0.521548,1.368748,0.247974,1.368748,0.475457,2,1,5,16.102,102,23.664437,101,1.469658,0.000183,0.019916,0.021024,0.050157,0.009436,0.049974,0.44884,0.00004,0,0.306912,0.342852,0.982419,0.237568,0.982419,0.692915,0.992411,0.995151,0.99562,0.998849,0.990383,0.993745,0.994053,0.998587
rue_1000-21,1,1000,514151.310545,0.475726,4.990598,0.07,0.04061,0.040651,0.471639,3.455446,1.998,0.337975,7.20523,0.03,0.074276,0.101052,-3.04155,6.09,0.053946,0,-0,0.005978,0.001613,1.145644,0.0788,0.011915,1.145644,0.1841,0.012373,1.145644,45.372165,0.005,-1.145416,0.888889,0.228252,-0.531514,1.66,0.002372,2.017702,0.537361,0.011034,0.25,0.5,0.5,0.5,0.75,0.876,0.25,0.3,545.218036,0.95,0.003659,1.521522,1.570355,3.139926,0.927779,3.136266,0.590808,0.518984,0.494606,0.013102,0.393333,0.376645,0.698305,0.143339,0.685204,0.380568,1,0.376645,1,0.376645,1,0.376645,0.347,0.649,0.827,0.978133,0.023,0.515534,1,1000,0.000001,0,1029.760762,17.062842,0,0.503281,0.514366,1.367517,0.24536,1.367517,0.477014,2,1,5,15.186,95,21.648373,94,1.425548,0.001096,0.020514,0.02093,0.057042,0.009877,0.055946,0.471875,0.000041,0,0.313481,0.346072,0.97902,0.237547,0.97902,0.68641,0.991244,0.994707,0.99506,0.999267,0.989929,0.99334,0.993721,0.998364
rue_1000-210,1,1000,514564.294909,0.475924,5.386029,0.07,0.03989,0.03993,0.470962,4.021871,1.998,0.328199,6.62203,0.04,0.07696,0.112028,-1.490772,3.08,0.051197,0,-0,0.003928,0.000018,-0.666667,0.0968,0.0024,-0.666667,0.1502,0.0096,-0.666667,44.565112,0.022153,0.666667,0.873362,0.26472,-0.498703,1.08,0.002608,2.245571,0.471488,0.014785,0.166667,0.5,0.5,0.5,0.833333,0.893,0.22,0.16,532.710661,0.94,0.00127,1.502981,1.527024,3.139013,0.88689,3.137743,0.580796,0.505201,0.506765,0.010583,0.383641,0.37767,0.668922,0.140719,0.658338,0.372596,1,0.37725,1,0.37767,1,0.37767,0.342,0.633,0.844,0.9769,0.026,0.512966,1,1000,0.000001,0,1029.77735,16.774161,0,0.505077,0.514374,1.335917,0.245465,1.335917,0.477212,1,1,6,19.774,119,29.016286,118,1.467396,0.00073,0.020091,0.020559,0.049435,0.009688,0.048705,0.471198,0.00004,0,0.301915,0.348323,0.975319,0.241107,0.975319,0.692193,0.991694,0.99424,0.994942,0.999144,0.989573,0.993188,0.9935,0.998433
rue_1000-211,1,1000,520766.928374,0.475863,5.159077,0.08,0.039831,0.039871,0.471426,4.001644,1.998,0.340927,7.387375,0.05,0.073317,0.099331,-250.487754,4.96,0.051958,0,0,0.005211,0.001057,-0.666667,0.0866,0.0052,0.666667,0.118,0.002,0.666667,44.383023,0.040386,0.666667,0.897666,0.243135,-0.422812,1.22,0.001743,2.414816,0.405139,0.010758,0.25,0.5,0.5,0.5,0.75,0.914,0.174,0.19,510.240998,0.93,0.001469,1.474462,1.514077,3.138943,0.878948,3.137474,0.580517,0.496106,0.494919,0.011619,0.399378,0.382599,0.695426,0.14396,0.683807,0.376269,1,0.382314,1,0.382599,1,0.382599,0.369,0.641,0.83,0.982818,0.016,0.512742,1,1000,0.000001,0,1044.49919,16.393153,0,0.512377,0.521727,1.37079,0.248943,1.37079,0.477152,2,1,6,16.594,97,22.698334,96,1.367864,0.000834,0.020353,0.020823,0.053432,0.009821,0.052598,0.471663,0.00004,0,0.294766,0.32901,0.980911,0.232012,0.980911,0.705183,0.991766,0.994501,0.994993,0.999255,0.989548,0.993214,0.993503,0.998459
rue_1000-212,1,1000,520301.628417,0.474976,5.4599,0.07,0.039872,0.039912,0.453772,4.573911,1.998,0.346032,6.762573,0.04,0.075462,0.1011,-1.502093,3.27,0.053313,0,-0,0.007045,0.001979,1.145644,0.0899,0.005957,1.145644,0.1519,0.01054,1.145644,44.325555,0.133447,1.145644,0.859107,0.248731,-0.663758,1.16,0.001996,2.056419,0.504373,0.008924,0.25,0.5,0.5,0.5,0.833333,0.899,0.202,0.17,579.468964,0.93,0.00009,1.556129,1.594527,3.141408,0.884076,3.141318,0.554444,0.499311,0.496377,0.014685,0.395774,0.381661,0.685852,0.143347,0.671167,0.375587,1,0.381512,1,0.381661,1,0.381661,0.342,0.637,0.837,0.984581,0.021,0.512326,1,1000,0.000001,0,1042.062144,17.025831,0,0.511636,0.52051,1.367753,0.247901,1.367753,0.476266,3,1,5,14.159,89,20.008099,88,1.413101,0.000836,0.020614,0.020795,0.048238,0.009441,0.047402,0.453999,0.00004,0,0.288845,0.328032,0.978851,0.230182,0.978851,0.701705,0.991995,0.995948,0.995661,0.999419,0.989953,0.993472,0.993798,0.998464
rue_1000-213,1,1000,517879.671828,0.475044,5.616307,0.07,0.040376,0.040416,0.471727,3.239495,1.998,0.333499,6.934373,0.03,0.074586,0.098856,21.177134,4.09,0.052592,0,0,0.007279,0.001451,0.375,0.0996,0.0012,-0.375,0.19,0.015,-0.375,44.80238,0.005416,0.374956,0.88574,0.283968,-0.421884,1.21,0.002095,1.928814,0.542402,0.008802,0.083333,0.333333,0.5,0.666667,0.916667,0.878,0.248,0.15,570.565869,0.93,0.000345,1.537596,1.551621,3.140774,0.906852,3.140429,0.584455,0.509909,0.500226,0.011472,0.390231,0.380722,0.686083,0.139594,0.674612,0.366656,1,0.380539,1,0.380722,1,0.380722,0.329,0.638,0.841,0.979821,0.018,0.511604,1,1000,0.000001,0,1036.449619,17.150621,0,0.509415,0.517707,1.369827,0.246601,1.369827,0.476334,1,1,5,15.043,95,21.364962,94,1.420259,0.000674,0.02042,0.020945,0.062608,0.009885,0.061934,0.471963,0.00004,0,0.312872,0.34399,0.986582,0.242047,0.986582,0.703645,0.991502,0.994588,0.99454,0.998599,0.989867,0.993565,0.993786,0.998502
rue_1000-214,1,1000,514885.145136,0.479148,4.235138,0.07,0.040764,0.040804,0.457579,3.485991,1.998,0.343124,4.822085,0.03,0.074976,0.102065,-1.546859,4.65,0.052967,0,0,0.008783,0.00051,-0.375,0.0781,0.0027,-0.375,0.18,0.006,-0.375,45.445504,0.024933,-0.375,0.912409,0.253284,-0.350099,1.08,0.002676,1.995765,0.535541,0.012179,0.25,0.5,0.5,0.5,0.75,0.899,0.205,0.17,550.592215,0.93,0.005227,1.489759,1.542784,3.140727,0.890913,3.1355,0.577471,0.50391,0.494482,0.006358,0.393531,0.374574,0.691681,0.15071,0.685323,0.402351,1,0.374574,1,0.374574,1,0.374574,0.365,0.614,0.81,0.982558,0.014,0.518292,1,1000,0.000001,0,1030.320481,17.186025,0,0.501713,0.514645,1.378714,0.247251,1.378714,0.480431,1,1,5,14.244,84,19.544525,83,1.372123,0.000292,0.020351,0.021021,0.054761,0.009624,0.054468,0.457808,0.000041,0,0.299991,0.335506,0.979702,0.232253,0.979702,0.692248,0.991946,0.99538,0.995568,0.998639,0.989782,0.993297,0.993665,0.998513
rue_1000-215,1,1000,525734.322109,0.474661,5.661623,0.07,0.039486,0.039525,0.472596,3.622175,1.998,0.334249,8.121096,0.03,0.074187,0.109847,31.925844,4.37,0.051743,0,-0,0.007558,0.001333,-0.666667,0.0938,0.0016,0.666667,0.1956,0.0048,-0.666667,44.177816,0.036281,0.666667,0.868056,0.268911,-0.515935,1.24,0.001672,2.270127,0.458656,0.009848,0.055556,0.416667,0.5,0.527778,0.944444,0.837,0.331,0.15,549.30356,0.93,0.001552,1.541903,1.564924,3.140837,0.926575,3.139285,0.592089,0.490804,0.49564,0.008678,0.403598,0.385927,0.696986,0.143467,0.688308,0.371748,1,0.386125,1,0.385927,1,0.385927,0.36,0.642,0.852,0.986837,0.019,0.511936,1,1000,0.000001,0,1052.512737,16.852089,0,0.516978,0.52573,1.38155,0.250222,1.38155,0.475952,2,1,5,16.791,109,25.450443,108,1.515719,0.00034,0.020498,0.020801,0.058816,0.009835,0.058476,0.472832,0.00004,0,0.281868,0.326237,0.96214,0.233676,0.96214,0.716278,0.992153,0.994828,0.995211,0.998556,0.990421,0.993773,0.994046,0.99856
rue_1000-216,1,1000,521750.02243,0.473612,6.271666,0.07,0.039918,0.039958,0.47154,4.80499,1.998,0.338716,7.250649,0.03,0.074944,0.09809,-5.1947,3.82,0.051076,0,-0,0.007017,0.000714,-2.44949,0.0888,0.005879,2.44949,0.1824,0.00049,2.449489,44.434776,0.007403,2.450355,0.896057,0.207957,-0.620418,1.24,0.002867,1.885404,0.600378,0.012297,0.166667,0.5,0.5,0.5,0.833333,0.879,0.248,0.18,457.32678,0.94,0.000609,1.565506,1.545388,3.139774,0.919315,3.139165,0.594877,0.510304,0.500367,0.011953,0.403282,0.384537,0.688024,0.139001,0.676071,0.361476,1,0.384411,1,0.384537,1,0.384537,0.363,0.645,0.848,0.978972,0.017,0.509596,1,1000,0.000001,0,1045.676097,16.836472,0,0.515421,0.522315,1.354421,0.24805,1.354421,0.474904,1,1,5,12.81,75,16.436912,74,1.283131,0.000762,0.020833,0.020892,0.059237,0.009856,0.058475,0.471776,0.00004,0,0.288645,0.335647,0.950607,0.239133,0.950607,0.712454,0.991019,0.993111,0.994256,0.998961,0.988981,0.992688,0.993059,0.99834
rue_1000-217,1,1000,515345.15955,0.475953,5.206665,0.07,0.040761,0.040801,0.46704,3.050976,1.998,0.347477,13.443292,0.04,0.073953,0.108825,-133.090269,6.14,0.052975,0,0,0.006606,0.000408,2.44949,0.0982,0.00098,-2.44949,0.18,0.007348,2.44949,45.505258,0.010584,2.449816,0.853971,0.233689,-0.921442,1.32,0.001824,2.682752,0.379105,0.013842,0.25,0.5,0.5,0.5,0.75,0.885,0.231,0.21,485.106871,0.92,0.002978,1.50013,1.538156,3.139302,0.901299,3.136324,0.585961,0.517143,0.492471,0.022117,0.385288,0.378146,0.70572,0.140903,0.683603,0.372616,1,0.378146,1,0.378146,1,0.378146,0.342,0.631,0.839,0.98462,0.017,0.512812,1,1000,0.000001,0,1031.068721,16.882448,0,0.505975,0.515019,1.364333,0.245788,1.364333,0.477241,1,1,4,14.154,95,21.402251,94,1.512099,0.000805,0.02008,0.021034,0.051705,0.009829,0.0509,0.467274,0.000041,0,0.301998,0.337069,0.988337,0.233135,0.988337,0.691654,0.99245,0.995988,0.995792,0.999267,0.99037,0.993837,0.994088,0.998639
rue_1000-218,1,1000,525091.344124,0.476873,4.873765,0.07,0.040422,0.040463,0.454203,6.288346,1.998,0.350349,5.62842,0.04,0.073549,0.096273,-4.128017,4.61,0.054027,0,0,0.00703,0.001251,-1.102815,0.0902,0.004468,-0.908239,0.161,0.006132,-1.117049,44.869996,0.016923,-0.70656,0.822368,0.308103,-0.661773,1.27,0.002352,2.2278,0.461809,0.013275,0.25,0.5,0.5,0.5,0.75,0.899,0.206,0.16,374.663904,0.94,0.001895,1.502524,1.539534,3.140079,0.91023,3.138184,0.591237,0.48562,0.490212,0.00809,0.400787,0.383616,0.706973,0.148135,0.698882,0.386154,1,0.383616,1,0.383616,1,0.383616,0.371,0.636,0.834,0.984605,0.016,0.514748,1,1000,0.000001,0,1050.310826,17.65424,0,0.514065,0.52463,1.370232,0.250857,1.370232,0.47816,2,1,5,14.512,93,20.982472,92,1.44587,0.000718,0.021341,0.021249,0.056216,0.009656,0.055499,0.454431,0.00004,0,0.275631,0.320949,0.983126,0.234085,0.983126,0.729352,0.990719,0.993571,0.994239,0.999093,0.989532,0.99305,0.993434,0.998351
rue_1000-219,1,1000,512558.289407,0.47672,4.640127,0.07,0.04071,0.04075,0.470519,3.822997,1.998,0.334998,4.940928,0.03,0.075567,0.093748,-1.403304,4.81,0.054031,0,0,0.004654,0.002912,2.44949,0.0832,0.003429,-2.44949,0.123,0.04654,2.44949,45.438804,0.053718,-2.449489,0.87184,0.224094,-0.777622,1.16,0.002575,1.936934,0.547631,0.010875,0.125,0.5,0.5,0.5,0.875,0.86,0.286,0.17,561.486559,0.94,0.00142,1.591452,1.567221,3.138708,0.932827,3.137289,0.595211,0.51247,0.500306,0.017174,0.389632,0.374502,0.694336,0.145051,0.677162,0.387317,1,0.374502,1,0.374502,1,0.374502,0.351,0.628,0.827,0.981141,0.02,0.516496,1,1000,0.000001,0,1025.820292,16.793321,0,0.500743,0.512397,1.377621,0.24493,1.377621,0.478007,1,1,5,12.785,71,16.260972,70,1.271879,0.000883,0.020006,0.020901,0.050422,0.009839,0.049539,0.470755,0.000041,0,0.314264,0.339823,0.990322,0.235579,0.990322,0.693241,0.992122,0.994916,0.995209,0.998965,0.989736,0.993286,0.993593,0.998433
