@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute ubc_cheap numeric
@attribute ubc_all numeric
@attribute tspmeta numeric
@attribute eax_probing numeric

@data
rue_2000-22,1,1.14,47.47,4.27,3.86
rue_2000-220,1,1.23,32.77,3.87,3.865
rue_2000-221,1,1.04,39.39,3.95,3.805
rue_2000-222,1,1.32,31.39,3.71,3.845
rue_2000-223,1,0.76,35.22,4.35,3.82
rue_2000-224,1,0.99,37.38,4.27,4.02
rue_2000-225,1,1.14,23.91,3.96,3.895
rue_2000-226,1,1.1,41.92,4.06,4.01
rue_2000-227,1,1.21,47.21,4.15,3.935
rue_2000-228,1,1.34,44.64,4.21,4.04
rue_2000-229,1,1.19,32.14,4.42,3.96
rue_2000-23,1,1.07,39.67,4.19,3.91
rue_2000-230,1,0.96,41.17,4.18,3.99
rue_2000-231,1,0.84,36.53,4.59,3.9
rue_2000-232,1,1.12,40.43,4.34,3.87
rue_2000-233,1,1.5,30.68,4.54,3.96
rue_2000-234,1,1.42,33.51,4.78,3.925
rue_2000-235,1,0.86,38.12,4.94,4.02
rue_2000-236,1,0.88,42.2,4.88,4.065
rue_2000-237,1,0.89,27.48,5.14,3.96
rue_2000-239,1,1.46,32.03,4.49,3.89
rue_2000-24,1,1.13,30.44,4.05,4.005
rue_2000-240,1,1.41,30.98,4.08,4.035
rue_2000-241,1,1.31,38.8,4.11,3.98
rue_2000-242,1,0.91,39.76,4.17,3.9
rue_2000-243,1,0.88,37.85,4.29,3.99
rue_2000-244,1,1.3,41.52,4.37,3.92
rue_2000-245,1,1.33,33.63,4.26,3.925
rue_2000-246,1,1.38,34.68,3.87,3.92
rue_2000-247,1,1.36,39.3,4.5,3.865
rue_2000-248,1,1.1,37.97,4.28,3.925
rue_2000-249,1,1,29.04,3.99,3.82
rue_2000-25,1,1.22,41.5,4.16,3.76
rue_2000-250,1,1.21,41.9,4.01,3.995
rue_2000-251,1,1.19,35.4,4.18,3.91
rue_2000-252,1,1.2,34.16,4.14,4.055
rue_2000-253,1,1.28,33.37,4.36,3.865
rue_2000-254,1,1.71,33.38,4.75,3.985
rue_2000-255,1,1.06,25.2,4.25,3.865
rue_2000-256,1,1.34,34.29,4.63,4.005
rue_2000-257,1,1.16,32.88,4.36,3.805
rue_2000-258,1,1.4,38.6,4.09,3.735
rue_2000-259,1,1.7,31.01,4.37,3.74
rue_2000-26,1,1.21,43.92,4.05,3.965
rue_2000-260,1,1.12,38.58,3.61,3.795
rue_2000-261,1,1.11,30.46,4.12,3.795
rue_2000-262,1,1.09,37.26,4.04,3.805
rue_2000-263,1,1.21,39.62,4.03,3.94
rue_2000-264,1,1.2,27.9,4.95,3.925
rue_2000-265,1,1.68,27.87,3.76,3.89
rue_2000-266,1,1.08,24.17,4.22,3.945
rue_2000-267,1,1.43,39.72,4.22,4.07
rue_2000-268,1,0.81,29.06,3.87,4.02
rue_2000-269,1,1.5,39.66,3.95,3.905
rue_2000-27,1,1.34,39.79,4.36,3.875
rue_2000-270,1,1.32,27.51,4.27,3.975
rue_2000-271,1,1.13,37.19,4.07,3.945
rue_2000-272,1,1.1,34.08,4.6,3.88
rue_2000-273,1,1.04,33.64,4.44,4.065
rue_2000-274,1,1.1,42.44,4.67,3.83
rue_2000-275,1,1.29,39.8,4.38,4.01
rue_2000-276,1,1.2,30.66,4.38,3.93
rue_2000-277,1,1.39,42.82,4.28,3.975
rue_2000-278,1,1.41,22.36,4.48,4.02
rue_2000-279,1,1.29,35.57,4.3,3.97
rue_2000-28,1,0.87,45.01,4.11,3.96
rue_2000-280,1,1.05,41.7,4.13,3.86
rue_2000-281,1,1.04,27.22,4.17,3.835
rue_2000-282,1,0.99,42.21,4.18,3.975
rue_2000-283,1,0.88,35.62,3.86,3.965
rue_2000-284,1,0.95,36.08,4.05,3.88
rue_2000-285,1,1.04,27.54,3.76,3.895
rue_2000-286,1,1.06,31.99,4.77,3.945
rue_2000-287,1,1.04,38.28,4.14,3.93
rue_2000-288,1,0.84,43.04,4.1,3.89
rue_2000-289,1,1.11,38.59,4.28,3.925
rue_2000-29,1,0.99,35.52,4.42,4.01
rue_2000-290,1,1.53,35.13,4.44,3.95
rue_2000-291,1,1.44,46.17,4.14,3.94
rue_2000-292,1,1.1,33.8,4.31,3.85
rue_2000-293,1,1.53,31.89,4.37,3.94
rue_2000-294,1,1.12,32.47,4.29,3.89
rue_2000-295,1,1.42,25.49,4.31,3.91
rue_2000-296,1,1.27,27.88,4.17,3.895
rue_2000-297,1,1.11,32.97,4.79,4.015
rue_2000-298,1,1.11,29.43,4.75,3.8
rue_2000-299,1,1.06,44.32,4.71,4
rue_2000-3,1,0.7,43.16,4.14,3.94
rue_2000-30,1,1.37,30.66,4.47,3.915
rue_2000-300,1,1.14,36.85,4.23,3.965
rue_2000-301,1,1.01,35.8,4.57,3.985
rue_2000-302,1,0.93,27.22,4.23,4.04
rue_2000-303,1,1.06,32.04,4.1,3.93
rue_2000-304,1,1.31,34.94,4.47,3.88
rue_2000-305,1,1.45,33.27,4.15,4.015
rue_2000-306,1,1.4,28.36,4.11,4.01
rue_2000-307,1,1.09,25.67,4.67,3.84
rue_2000-308,1,1.42,36.63,4.21,4.035
rue_2000-309,1,0.99,33.35,4.38,4.02
rue_2000-31,1,1.33,38.01,4.04,3.83
rue_2000-310,1,1.37,38.03,4.82,4.015
rue_2000-311,1,1.56,38.27,4.48,4.035
rue_2000-312,1,1.38,39.68,4.22,3.9
rue_2000-313,1,1.14,36.04,4.49,4.015
rue_2000-314,1,0.83,37.19,4.42,3.98
rue_2000-315,1,1.31,32.76,4.37,3.825
rue_2000-316,1,1.08,30.41,4.41,3.895
rue_2000-317,1,1.11,45.73,4.18,3.975
rue_2000-318,1,1.29,29.51,4.44,3.95
rue_2000-319,1,1.34,39.23,4.13,3.93
rue_2000-32,1,1.34,41.53,4.79,3.97
rue_2000-320,1,1.28,35.83,4.1,4.015
rue_2000-321,1,0.87,35.39,4.14,3.735
rue_2000-322,1,0.99,33.09,4.43,4.005
rue_2000-323,1,1.36,28.82,5.09,3.925
rue_2000-324,1,1.27,31.67,5.06,4.015
rue_2000-325,1,1.34,38.4,4.42,3.91
rue_2000-326,1,1.28,38.09,4.76,3.965
rue_2000-327,1,0.91,38.99,4.9,3.725
rue_2000-328,1,0.83,25.03,5.42,3.84
rue_2000-329,1,1.23,31.98,4.77,3.88
rue_2000-33,1,1.36,32.72,4.54,3.985
rue_2000-330,1,1.17,45.96,4.88,3.97
rue_2000-331,1,1.25,34.92,4.9,3.86
rue_2000-332,1,1.07,42.48,4.76,3.875
rue_2000-333,1,1.29,34.86,4.47,3.95
rue_2000-334,1,1.02,40.66,3.78,3.98
rue_2000-335,1,1.14,33.87,3.82,3.82
rue_2000-336,1,1.56,34.75,3.83,4.035
rue_2000-337,1,1.27,36.36,4.43,3.84
rue_2000-338,1,0.82,41.2,4.29,3.83
rue_2000-339,1,0.78,31.1,4.14,3.91
rue_2000-34,1,0.74,35.51,3.88,4.01
rue_2000-340,1,1.31,29.38,5.23,3.9
rue_2000-341,1,1.3,42.66,5.15,3.925
rue_2000-342,1,1.22,38.56,4.9,3.915
rue_2000-343,1,0.88,39,5.2,3.77
rue_2000-344,1,1.15,34.77,5.02,3.935
rue_2000-345,1,1.29,42.38,3.9,3.98
rue_2000-346,1,1.07,31.89,3.8,4.05
rue_2000-347,1,1.08,34.89,4.05,3.92
rue_2000-348,1,1.06,34.27,4.23,3.875
rue_2000-349,1,0.87,26.68,4.01,3.83
rue_2000-35,1,1.29,36.82,3.88,3.775
rue_2000-350,1,0.87,44.26,4.09,3.91
rue_2000-351,1,1.61,28.4,4.24,3.79
rue_2000-352,1,1.23,39.49,4.4,3.955
rue_2000-353,1,1.18,37.4,4.16,3.79
rue_2000-354,1,1.42,35.57,4.88,3.945
rue_2000-355,1,0.97,42.02,4.5,3.985
rue_2000-356,1,1.33,44.37,4.21,3.955
rue_2000-357,1,1.07,44.13,4.16,3.97
rue_2000-358,1,1.17,43.23,4.21,3.85
rue_2000-359,1,1.06,36.2,4.15,3.87
rue_2000-36,1,1.56,39.86,4.11,4.035
rue_2000-360,1,1.27,28.73,4.2,3.88
rue_2000-361,1,1.05,36.03,4.47,3.945
rue_2000-362,1,1.06,25.79,4.2,3.795
rue_2000-363,1,1.13,36.82,4.07,3.98
rue_2000-364,1,1.75,29.14,4.49,3.8
rue_2000-365,1,1.14,39.28,4.55,3.955
rue_2000-366,1,1.2,36.06,4.74,4.02
rue_2000-367,1,1.47,36.47,4.11,3.945
rue_2000-368,1,1.07,36.6,3.99,4.045
rue_2000-369,1,1.55,27.97,4.47,3.975
rue_2000-37,1,1.37,25.35,4.17,3.845
rue_2000-370,1,1.54,36.06,4.35,3.96
rue_2000-371,1,0.83,33.67,4.6,3.985
rue_2000-372,1,1.19,30.97,4.23,4.035
rue_2000-373,1,1.36,40.18,3.96,3.86
rue_2000-374,1,1.4,25.32,3.86,3.885
rue_2000-375,1,1.15,33.62,3.77,3.705
rue_2000-376,1,1.55,33.13,4.01,4.04
rue_2000-377,1,1.23,44.07,3.94,4.07
rue_2000-378,1,1.23,40.49,4.21,3.995
rue_2000-379,1,1.32,26.55,3.9,3.92
rue_2000-38,1,1.35,39.67,4.19,3.945
rue_2000-380,1,1.25,37.28,4.28,3.99
rue_2000-381,1,1.02,27.77,3.96,3.88
rue_2000-382,1,0.83,44.76,3.65,3.94
rue_2000-383,1,1.39,23.87,3.73,3.925
rue_2000-384,1,1.4,26.38,3.89,3.955
rue_2000-385,1,1.36,30.3,3.87,4
rue_2000-386,1,1.53,22.58,3.73,3.93
rue_2000-387,1,0.87,29.98,3.71,3.97
rue_2000-388,1,0.79,34.99,3.86,3.95
rue_2000-389,1,1.34,28.3,4.35,3.93
rue_2000-39,1,0.7,36.81,3.76,3.85
rue_2000-390,1,1.19,44.36,4.45,3.765
rue_2000-391,1,1.16,34.04,4.35,3.98
rue_2000-392,1,1.61,29.9,4.01,3.895
rue_2000-393,1,1.04,37.48,4.27,3.93
rue_2000-394,1,1.28,28.76,4.22,3.94
rue_2000-395,1,1.26,38.27,3.89,3.915
rue_2000-396,1,1.47,30.3,3.89,4.04
rue_2000-397,1,1.46,31.94,3.77,3.97
rue_2000-398,1,1.11,38.57,4.07,3.845
rue_2000-399,1,0.96,40.09,3.9,3.8
rue_2000-4,1,1.03,36.58,3.85,3.82
rue_2000-40,1,1.21,31.43,3.95,3.82
rue_2000-400,1,1.43,33.89,4.16,4.02
rue_2000-401,1,1.2,35.76,4.2,3.995
rue_2000-402,1,1.15,34.55,4.49,3.965
rue_2000-403,1,1.24,34.06,4.07,3.93
rue_2000-404,1,1.39,39.19,4.3,4.03
rue_2000-405,1,1.11,33.71,4.6,3.855
rue_2000-406,1,1.26,26.85,4.5,3.93
rue_2000-407,1,0.7,28.05,4.78,3.835
rue_2000-408,1,1.42,34.8,4.43,3.87
rue_2000-409,1,1.22,36.45,4.68,4.015
rue_2000-41,1,1.37,31.67,4.04,3.93
rue_2000-410,1,1.27,27.74,3.86,3.975
rue_2000-411,1,1.17,40.97,4.02,3.93
rue_2000-412,1,1.39,41.25,3.74,3.985
rue_2000-413,1,1.11,29.47,4.27,3.945
rue_2000-414,1,1.02,39.51,3.68,4.05
rue_2000-415,1,0.99,30.98,4.2,3.955
rue_2000-416,1,1.09,29.37,4.16,3.885
rue_2000-417,1,0.95,37.87,3.9,3.875
rue_2000-418,1,0.86,37.12,4.11,3.995
rue_2000-419,1,1.42,37.89,3.85,4.035
rue_2000-42,1,1.45,39.34,3.96,3.82
rue_2000-420,1,1.36,32.49,4.44,3.935
rue_2000-421,1,0.81,42.14,4.35,3.865
rue_2000-422,1,1.2,38.49,4.06,3.95
rue_2000-423,1,1.21,28.72,4.14,3.935
rue_2000-424,1,1.15,33.52,3.77,3.925
rue_2000-425,1,1.5,36.18,3.76,3.95
rue_2000-426,1,1.2,36.99,3.86,3.75
rue_2000-427,1,0.94,33.15,4.11,3.935
rue_2000-428,1,0.99,35.18,3.95,3.94
rue_2000-429,1,1.29,31.64,3.92,3.995
rue_2000-43,1,1.42,33.04,4.19,3.855
rue_2000-430,1,1.28,34.68,4.22,3.91
rue_2000-431,1,1.12,34.73,4.17,3.865
rue_2000-432,1,1.22,34.86,4.02,3.845
rue_2000-433,1,0.9,32.84,4.09,3.8
rue_2000-434,1,1.42,35.82,4.16,3.95
rue_2000-435,1,1.73,30.48,4.92,4.01
rue_2000-436,1,1.29,35.52,4.38,3.95
rue_2000-437,1,1.34,34.74,3.91,3.815
rue_2000-438,1,1.34,36.57,4.82,4.055
rue_2000-439,1,0.96,42.75,4.12,3.975
rue_2000-44,1,1.29,27.22,3.77,3.92
rue_2000-440,1,1.29,35.88,4.39,3.725
rue_2000-441,1,1.23,28.31,4.29,3.805
rue_2000-442,1,1.3,40.19,3.99,3.94
rue_2000-443,1,1.82,29.59,4.17,3.86
rue_2000-444,1,0.98,31.2,3.69,4.02
rue_2000-445,1,1.23,30.76,4.21,3.88
rue_2000-446,1,1.16,40.54,4.2,3.77
rue_2000-447,1,1.33,44.95,3.99,3.92
rue_2000-448,1,1.25,36.44,3.71,3.775
rue_2000-449,1,1.38,34.92,4.27,3.85
rue_2000-45,1,1.29,34.4,4.02,4.115
rue_2000-450,1,1.08,42.17,3.92,3.86
rue_2000-451,1,0.86,21.13,4.26,3.945
rue_2000-452,1,0.75,44.91,4.01,4.03
rue_2000-453,1,1.04,31.42,4.05,3.99
rue_2000-454,1,1.47,31.11,3.71,3.98
rue_2000-455,1,0.84,30.26,4.03,3.995
rue_2000-456,1,0.8,37.47,3.61,3.865
rue_2000-457,1,0.91,37.72,4.08,4.02
rue_2000-458,1,1.18,31.56,4.08,3.87
rue_2000-459,1,1.52,31.39,3.75,3.925
rue_2000-46,1,1.2,41.86,4.11,4.045
rue_2000-460,1,1.36,32.25,3.7,4
rue_2000-461,1,1.29,35.6,3.9,4.03
rue_2000-462,1,0.93,28.82,3.72,3.785
rue_2000-463,1,1.2,24.57,4.39,3.89
rue_2000-464,1,1.45,39.42,4.24,3.805
rue_2000-465,1,0.96,39.14,3.96,3.93
rue_2000-466,1,1.33,31.59,3.99,3.89
rue_2000-467,1,0.8,25.45,3.86,4.105
rue_2000-468,1,0.82,37.54,4.07,3.94
rue_2000-469,1,1.32,38.73,3.73,3.915
rue_2000-47,1,0.98,36.13,3.86,4.04
rue_2000-470,1,1.09,30.31,4.19,3.885
rue_2000-471,1,1.2,32.16,4.01,3.945
rue_2000-472,1,1.03,33.06,4.37,3.89
rue_2000-473,1,1.03,34.73,4.12,3.955
rue_2000-474,1,0.88,36.75,3.99,3.92
rue_2000-475,1,1.07,29.24,4.23,3.85
rue_2000-476,1,1.28,36.49,4.18,3.885
rue_2000-477,1,0.96,26.72,4.1,4.005
rue_2000-478,1,1.34,47.27,3.85,3.91
rue_2000-479,1,0.99,49.44,3.91,4.07
rue_2000-48,1,1.14,39.86,4.32,3.95
rue_2000-480,1,0.95,34.14,4.14,3.97
rue_2000-481,1,1.51,33.3,4.02,3.87
rue_2000-482,1,0.95,36.93,4.14,3.855
rue_2000-483,1,1.49,33.99,4.49,3.795
rue_2000-484,1,1.08,38.22,4,3.89
rue_2000-485,1,1.01,36.94,4.45,3.835
rue_2000-486,1,1.36,32.92,4.24,3.97
rue_2000-487,1,1.2,39.2,4.07,3.925
rue_2000-488,1,1.34,45.94,3.96,4.095
rue_2000-489,1,1.39,30.21,4.49,4.035
rue_2000-49,1,1.05,27.71,4.22,3.795
rue_2000-490,1,1.08,34.68,4.25,3.875
rue_2000-491,1,1.07,36.16,4.33,3.8
rue_2000-492,1,1.07,29.03,4.13,3.94
rue_2000-493,1,1.4,36.06,3.92,3.865
rue_2000-494,1,1.16,35.53,3.96,4.12
rue_2000-495,1,1.33,35.89,3.86,3.965
rue_2000-496,1,1.19,36.98,4.28,3.87
rue_2000-497,1,1.11,34.76,4.42,3.92
rue_2000-498,1,1.08,27.63,4.26,4.06
rue_2000-499,1,0.89,29.22,4.46,3.945
rue_2000-5,1,1.43,34.94,3.97,3.9
rue_2000-50,1,0.95,39.54,4.26,3.85
rue_2000-500,1,1.05,33.88,3.88,3.995
rue_2000-501,1,1.26,44.81,4.62,3.92
rue_2000-502,1,1.57,29.48,4.64,3.93
rue_2000-503,1,1.51,39.24,4.06,3.865
rue_2000-504,1,1.37,31.17,4.04,3.975
rue_2000-505,1,1.61,33.17,4.09,3.85
rue_2000-506,1,1.33,40.9,4.31,4.02
rue_2000-507,1,1.5,35.29,4.76,3.79
rue_2000-508,1,1.23,36.54,4.6,3.91
rue_2000-509,1,1.12,38.25,4.17,4.055
rue_2000-51,1,1.44,25.46,4.15,3.925
rue_2000-510,1,1.33,34.34,4.5,3.975
rue_2000-511,1,1.34,32.19,4.29,3.805
rue_2000-512,1,1.15,47.74,4.2,3.795
rue_2000-513,1,1.33,40.53,4.84,4.005
rue_2000-514,1,1.61,30.29,5.09,3.885
rue_2000-515,1,1.3,46.84,4.45,3.935
rue_2000-516,1,0.99,35.6,4.07,3.845
rue_2000-517,1,0.87,30.8,4.06,3.96
rue_2000-518,1,1.32,40.59,3.71,3.95
rue_2000-519,1,1.35,37.43,4.07,3.855
rue_2000-52,1,1.19,24.5,4.09,3.895
rue_2000-520,1,1.45,34.8,4.37,4.02
rue_2000-521,1,1.11,44.32,4.79,4.03
rue_2000-522,1,1.47,27.44,4.15,3.905
rue_2000-523,1,1.47,33.95,4.05,3.95
rue_2000-524,1,1.38,24.72,3.88,3.9
rue_2000-525,1,1.23,33.97,3.75,3.96
rue_2000-526,1,1.23,25.87,4.34,3.835
rue_2000-527,1,1.23,28.04,3.85,3.765
rue_2000-528,1,1.15,30.9,4.06,3.955
rue_2000-529,1,1.23,30.15,3.99,3.945
rue_2000-53,1,0.88,31.85,4.24,3.855
rue_2000-530,1,1.29,37.92,4.19,3.91
rue_2000-531,1,1.18,30.6,3.99,3.925
rue_2000-532,1,1.3,34.02,4.11,3.94
rue_2000-533,1,1.06,36.74,4.56,3.94
rue_2000-534,1,0.83,30.17,4.63,4.01
rue_2000-535,1,1.11,33.08,5.15,4.07
rue_2000-536,1,1.12,37.86,5.72,3.945
rue_2000-537,1,0.96,35.44,5,3.845
rue_2000-538,1,1.12,45.93,4.4,3.88
rue_2000-539,1,0.83,33.43,4.26,3.87
rue_2000-54,1,0.94,34.51,4.92,3.89
rue_2000-540,1,1.43,43.67,4.13,3.905
rue_2000-541,1,1.38,40.03,4.43,3.92
rue_2000-542,1,1.26,44.38,4.67,3.915
rue_2000-543,1,1.42,34.06,4.27,3.82
rue_2000-544,1,1.12,31.8,4.09,3.855
rue_2000-545,1,1.14,40.58,4.65,3.885
rue_2000-546,1,1.17,29.44,4.66,3.91
rue_2000-547,1,1.24,28.08,5.15,3.92
rue_2000-548,1,1.11,35.06,4.87,3.94
rue_2000-549,1,1.58,35.36,5.4,3.965
rue_2000-55,1,1.14,32.12,4.19,3.885
rue_2000-550,1,0.86,26.85,4.42,3.88
rue_2000-551,1,1.31,36.29,3.68,4.075
rue_2000-552,1,1.29,31.15,4.04,3.865
rue_2000-553,1,1.17,35.69,3.98,3.825
rue_2000-554,1,1.18,33.87,4.29,3.965
rue_2000-555,1,1.1,34.17,3.79,3.82
rue_2000-556,1,1.29,35.17,4.1,4.07
rue_2000-557,1,1.18,35.67,4.22,4
rue_2000-558,1,1.17,29.26,4.21,3.96
rue_2000-559,1,1.37,30.14,4.63,4.015
rue_2000-56,1,1.21,36.44,4.27,3.965
rue_2000-560,1,1.1,35.06,4.1,3.86
rue_2000-561,1,0.89,36.56,4.71,3.925
rue_2000-562,1,1.16,27.34,4.13,3.995
rue_2000-563,1,1.18,45.03,3.73,3.925
rue_2000-564,1,1.24,34.65,4.31,3.895
rue_2000-565,1,1.42,28.45,4.02,3.855
rue_2000-566,1,1,21.79,4.16,3.885
rue_2000-567,1,1.07,40.99,3.83,3.97
rue_2000-568,1,1.17,30.64,4.35,3.97
rue_2000-569,1,1.35,43.3,4.09,3.915
rue_2000-57,1,1.31,32.77,3.99,3.975
rue_2000-570,1,1.17,31.61,3.85,3.955
rue_2000-571,1,1.44,29.58,3.96,3.94
rue_2000-572,1,1.1,33.95,3.97,3.97
rue_2000-573,1,1.12,38.61,3.9,3.97
rue_2000-574,1,1.21,31.84,3.72,3.985
rue_2000-575,1,1.11,43.37,4.26,3.96
rue_2000-576,1,1.2,33.54,4.77,3.935
rue_2000-577,1,0.92,35.56,4.34,3.875
rue_2000-578,1,1,33.92,4.14,3.995
rue_2000-579,1,1.19,33.2,4.11,3.93
rue_2000-58,1,1.45,38.5,4.02,4.01
rue_2000-580,1,1.61,39.47,4.14,3.93
rue_2000-581,1,1.67,26,4.5,3.955
rue_2000-582,1,0.86,31.78,4.04,3.98
rue_2000-583,1,0.85,39.28,3.74,4.05
rue_2000-584,1,1.26,33.01,4.32,4.09
rue_2000-585,1,1.17,34.19,4.44,4.005
rue_2000-586,1,1.2,37.47,4.44,3.965
rue_2000-587,1,1.07,35.46,4.36,3.93
rue_2000-588,1,1.09,36.31,4.39,3.945
rue_2000-589,1,1.02,31.91,3.95,3.875
rue_2000-59,1,1.04,29.56,4.13,4
rue_2000-590,1,1.38,37.21,4.65,3.875
rue_2000-591,1,1.19,33.73,4.59,3.91
rue_2000-592,1,1.27,32.74,4.19,4.005
rue_2000-593,1,1.16,41.54,3.94,4.03
rue_2000-594,1,0.94,37.82,4.36,3.965
rue_2000-595,1,1.18,39.38,3.93,3.965
rue_2000-596,1,1.43,33.27,3.87,3.75
rue_2000-597,1,1.01,31.29,4.28,3.765
rue_2000-598,1,0.8,27.68,4.19,3.895
rue_2000-599,1,0.86,36.39,4.57,3.95
rue_2000-6,1,1.31,41.31,4.27,4.13
rue_2000-60,1,1.42,34.14,3.87,3.825
rue_2000-600,1,1.2,35.02,4.48,3.97
rue_2000-601,1,1.21,46.62,4.09,3.995
rue_2000-602,1,1.4,22.11,3.89,3.94
rue_2000-603,1,1.22,37.28,3.96,4
rue_2000-604,1,1.4,32.08,4.11,3.88
rue_2000-605,1,1.13,35.11,4.12,3.86
rue_2000-606,1,1.43,40.25,4.14,3.975
rue_2000-607,1,1.28,27.36,4.14,4.03
rue_2000-608,1,1.24,33.75,4.13,3.985
rue_2000-609,1,1.28,46.83,3.86,3.965
rue_2000-61,1,1.33,36.12,4.12,3.965
rue_2000-610,1,1.11,33.47,3.83,4.045
rue_2000-611,1,1.23,34.79,3.94,4.01
rue_2000-612,1,1.03,22.75,4.5,3.84
rue_2000-613,1,1.34,36.36,4.16,3.915
rue_2000-614,1,1.22,30.4,4.13,3.87
rue_2000-615,1,1.32,35.01,4.39,3.985
rue_2000-616,1,1.38,43.73,4.21,3.925
rue_2000-617,1,1.48,36.8,3.69,3.885
rue_2000-618,1,1.09,31.37,3.85,3.985
rue_2000-619,1,1.01,33.82,4.99,4.005
rue_2000-62,1,0.73,27.86,4.2,3.96
rue_2000-620,1,1.34,32.38,4.55,3.975
rue_2000-621,1,0.98,39.57,3.8,3.97
rue_2000-622,1,0.9,39.71,4.28,3.865
rue_2000-623,1,0.73,42.48,4.24,3.92
rue_2000-624,1,0.72,35.57,4.6,3.92
rue_2000-625,1,1.4,42.13,4.15,3.905
rue_2000-626,1,1.18,34.72,4.17,3.93
rue_2000-628,1,0.71,40.82,3.9,3.775
rue_2000-629,1,0.76,26.95,4.14,3.985
rue_2000-63,1,1.2,41.79,3.74,3.925
rue_2000-630,1,1,35.85,4.47,4.04
rue_2000-631,1,1.33,32.9,4.35,3.97
rue_2000-632,1,1.11,40.41,4.19,3.91
rue_2000-633,1,1.18,32.99,3.85,3.85
rue_2000-634,1,1.5,34.27,4.31,4.005
rue_2000-635,1,1.34,34.83,4.21,3.91
rue_2000-636,1,0.85,28.96,4.24,3.825
rue_2000-637,1,1.32,31.63,4,3.995
rue_2000-638,1,1.48,28.21,4.19,3.955
rue_2000-639,1,1.35,41.55,3.79,3.885
rue_2000-64,1,1.22,35.66,4.64,3.95
rue_2000-640,1,1.15,26.78,3.93,3.885
rue_2000-641,1,1.18,35.14,4.53,3.96
rue_2000-642,1,1.28,29.09,4.66,3.85
rue_2000-643,1,1.63,51.91,3.93,4.04
rue_2000-644,1,1.06,49.75,3.8,4.045
rue_2000-645,1,1.07,30.49,3.86,3.99
rue_2000-646,1,1.2,40.85,3.98,3.935
rue_2000-647,1,1.05,37.86,4.04,3.91
rue_2000-648,1,1.05,34.75,4.06,3.905
rue_2000-649,1,1.34,29.35,3.99,3.93
rue_2000-65,1,1.14,33.86,3.8,3.93
rue_2000-650,1,1.03,32.67,4.84,3.895
rue_2000-651,1,0.95,30.14,4.66,3.99
rue_2000-652,1,0.97,29.08,4.3,3.885
rue_2000-653,1,1.1,31.59,4.89,3.925
rue_2000-654,1,1.2,29.99,4.57,3.845
rue_2000-655,1,1.1,33.43,4.04,3.945
rue_2000-656,1,1.36,36.92,3.95,4.12
rue_2000-657,1,1.16,33.65,4,3.91
rue_2000-658,1,1.43,39.82,4.05,3.725
rue_2000-659,1,1.11,34.63,3.75,4.08
rue_2000-66,1,1.12,35.91,4.35,3.905
rue_2000-660,1,1.02,36.85,3.73,3.865
rue_2000-661,1,1.06,36.8,3.92,4.04
rue_2000-662,1,0.77,42.33,3.84,3.8
rue_2000-663,1,1.57,46.14,3.88,3.97
rue_2000-664,1,1.44,26.94,3.9,3.915
rue_2000-665,1,1.44,34.08,3.82,3.995
rue_2000-666,1,1.47,39.45,3.74,3.855
rue_2000-667,1,1.3,41.99,4.21,4.005
rue_2000-668,1,1.46,25.73,3.98,3.895
rue_2000-669,1,1.36,37.68,4.29,3.88
rue_2000-67,1,1.07,33.6,3.8,3.9
rue_2000-670,1,1.09,33.92,4.57,3.93
rue_2000-671,1,1.19,31.01,4.78,3.99
rue_2000-672,1,1.17,37.25,3.95,3.945
rue_2000-673,1,1.45,31.45,3.97,3.965
rue_2000-674,1,0.84,23.95,3.91,3.865
rue_2000-675,1,0.89,26.8,4.46,3.92
rue_2000-676,1,0.94,34.49,4.2,3.945
rue_2000-677,1,1.15,40.26,4.1,4.07
rue_2000-678,1,1.26,32.62,3.86,3.805
rue_2000-679,1,0.78,40.67,4.08,4.025
rue_2000-68,1,1.11,39.14,4.27,3.895
rue_2000-680,1,0.83,40.6,3.83,3.95
rue_2000-681,1,1.24,49.54,3.85,3.925
rue_2000-682,1,1.44,33.23,3.95,3.905
rue_2000-683,1,1.31,32.48,3.92,3.935
rue_2000-684,1,1.3,27.79,4.38,3.855
rue_2000-685,1,1.23,36.42,3.7,4.035
rue_2000-686,1,1.59,33.77,4.02,3.985
rue_2000-687,1,1.65,31.93,4.1,4
rue_2000-688,1,0.94,31.81,4.15,4.01
rue_2000-689,1,0.88,31.3,3.96,3.78
rue_2000-69,1,1.16,30.08,4.02,3.965
rue_2000-690,1,1.24,28.04,3.94,3.89
rue_2000-691,1,0.91,36.77,3.8,4.035
rue_2000-692,1,0.7,27.54,4.21,3.815
rue_2000-693,1,1.38,34.61,4.41,3.995
rue_2000-694,1,1.62,41.47,3.9,3.915
rue_2000-695,1,1.45,34.85,4.02,3.8
rue_2000-696,1,1.26,32.63,4.12,3.955
rue_2000-697,1,1.68,31.44,3.89,3.765
rue_2000-698,1,1.42,40.15,4.25,4.04
rue_2000-699,1,1.35,25.65,4.11,3.88
rue_2000-7,1,1.4,26.59,5.1,3.93
rue_2000-70,1,1.32,37.67,4.14,3.815
rue_2000-700,1,1.12,35.27,4.18,3.925
rue_2000-701,1,1.18,37.61,4.18,3.885
rue_2000-702,1,1.37,33.43,4.19,3.895
rue_2000-703,1,1.25,31.18,4.02,3.805
